name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
average_data,Not known,average_data,average_data,Wed Jan  4 14:05:15 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.010131,0.00054365170871845,0.034198,0.0008104034398334749,29.241476109714018,1.0,0,36.874274,3.56694920605501,1.0,0
