name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
average_data,Not known,average_data,average_data,Wed Jan  4 14:00:46 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.012199,0.0008520051155403699,0.049947,0.001621595940110886,20.021222495845596,1.0,0,25.761055,3.0754035226645384,1.0,0
