Time (ms),average_data,average_data fitted model: ,
1.0,0.06115080826524375, ,
2.0,0.05312213758546589, ,
3.0,0.04801668641089961, ,
4.0,0.044302802755618875, ,
5.0,0.04125923712812094, ,
6.0,0.03866192875969885, ,
7.0,0.03645631136959824, ,
8.0,0.034456686331870275, ,
9.0,0.03267322047347831, ,
10.0,0.031123352715888133, ,
11.0,0.029622220141206617, ,
12.0,0.02827687556661355, ,
13.0,0.027072429560022378, ,
14.0,0.025892388789530294, ,
15.0,0.02480146814528068, ,
16.0,0.02377159239216965, ,
18.0,0.02191419672501228, ,
20.0,0.020244561432395974, ,
22.0,0.018695626634866316, ,
24.0,0.017197648966496185, ,
26.0,0.015890026899809975, ,
28.0,0.014615841492385422, ,
30.0,0.013790543799935372, ,
32.0,0.012724969005958722, ,
36.0,0.016366224249231568, ,
40.0,0.014621327425852189, ,
44.0,0.013015052132931857, ,
48.0,0.011590679386457706, ,
52.0,0.0102480587114343, ,
56.0,0.00895089755764037, ,
60.0,0.008214890974349515, ,
64.0,0.006884455447015733, ,
72.0,0.00946651470374737, ,
80.0,0.00737732605625439, ,
88.0,0.005484223388615481, ,
96.0,0.003576482768770522, ,
104.0,0.0017240501500221663, ,
112.0,0.0002691480173922132, ,
120.0,-0.0008892608704879519,0.04732699722919198,
128.0,-0.002256935015922419,0.04558364344745859,
144.0,-0.0009413501695812059,0.04392651577972745,
160.0,-0.003965253122240521,0.04234937150496838,
176.0,-0.0061314233475487315,0.04084655632747933,
192.0,-0.008066691850831087,0.03941293664337273,
208.0,-0.009906585066335611,0.03804384095266074,
224.0,-0.011300943539590234,0.036735009007966515,
240.0,-0.011526224847203611,0.035482547533623274,
256.0,-0.012188812400353218,0.03428289154560301,
288.0,-0.010740154490896103,0.03313277046285307,
320.0,-0.012798413197982389,0.03202917833160123,
352.0,-0.014555643573103304,0.03096934759180065,
384.0,-0.016451444101795363,0.029950725903666854,
416.0,-0.017686101468170068,0.028970955625802965,
448.0,-0.01937952221081287,0.0280278555975658,
480.0,-0.01966780605669396,0.02624372854740053,
512.0,-0.020827081379343828,0.024583851264148575,
576.0,-0.01807994870259105,0.02303568103549354,
640.0,-0.018092591298048653,0.021588308400024014,
704.0,-0.019566442287414828,0.020232199686095353,
768.0,-0.020510548249610513,0.018958986764705164,
832.0,-0.022269769936817424,0.01776129421466789,
896.0,-0.024568150022050435,0.01663259635693807,
960.0,-0.02307463586042914,0.014559636448832139,
1024.0,-0.02076557383058277, ,
