Time (ms),average_data,average_data fitted model: ,
1.0,0.043678693716292794, ,
2.0,0.03889594424812906, ,
3.0,0.03512868312173995, ,
4.0,0.03211177448215692, ,
5.0,0.029644669748950695, ,
6.0,0.027535801270868684, ,
7.0,0.02572203355004498, ,
8.0,0.024152340407928696, ,
9.0,0.02273530818090059, ,
10.0,0.02148779799176407, ,
11.0,0.020341333428708214, ,
12.0,0.019263942129960607, ,
13.0,0.018283954716921933, ,
14.0,0.017368651836253433, ,
15.0,0.01648921478603818, ,
16.0,0.015675961838628544, ,
18.0,0.014225270688969074, ,
20.0,0.01292931425258217, ,
22.0,0.011785830687480537, ,
24.0,0.010843734792918744, ,
26.0,0.010029561585579886, ,
28.0,0.009179949652457583, ,
30.0,0.00857164287595876, ,
32.0,0.007760807584187649, ,
36.0,0.010124346625871491, ,
40.0,0.0088322472000703, ,
44.0,0.007668134604843439, ,
48.0,0.0065669288684344195, ,
52.0,0.00556788063134746, ,
56.0,0.004691428163444802, ,
60.0,0.0045055727268438935, ,
64.0,0.0038666940842122426, ,
72.0,0.00621108540719125, ,
80.0,0.004902062090494505, ,
88.0,0.003813540573755475, ,
96.0,0.002880897761750315, ,
104.0,0.00196383170072537, ,
112.0,0.0011489760286849458, ,
120.0,0.0003618377575714181, ,
128.0,-0.0003713772072503604,0.03588154768633872,
144.0,0.0007659637395207625,0.03414959098637762,
160.0,-0.0005750030221702285,0.032538071918013764,
176.0,-0.0017764337804300752,0.0310348500215289,
192.0,-0.003015828753004722,0.029629363516420155,
208.0,-0.0042349310501010725,0.028312380777036912,
224.0,-0.005248754982282606,0.027075797324033868,
240.0,-0.005839394116984152,0.02591246889441428,
256.0,-0.006640289684069097,0.024816073324844985,
288.0,-0.006690755464242384,0.023780995608227974,
320.0,-0.007983022198517353,0.022802231710902225,
352.0,-0.009208416845543643,0.02187530767270198,
384.0,-0.01056617684905849,0.020996211229884813,
416.0,-0.01178647378762642,0.020161333756257407,
448.0,-0.012967565820143287,0.01936742075052867,
480.0,-0.013367077253209524,0.018611529437369063,
512.0,-0.013406707712432702,0.017203385716303254,
576.0,-0.012976291133254636,0.015918328642378837,
640.0,-0.013889932481399725,0.014740895410681187,
704.0,-0.014261700434679999,0.013658109145064944,
768.0,-0.014813910842886514,0.012658998628045905,
832.0,-0.013395889330402923,0.011734225231737467,
896.0,-0.013187254967197545,0.010875790134727246,
960.0,-0.013970598371346305,0.010076802365360911,
1024.0,-0.015464431264563323, ,
