name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:39 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.018083,0.0023931014334680326,0.06355,0.004822060259752391,15.735641227380016,0.06355,1.0,0,23.783068,6.468161655346844,1.0,0,1.0,1.0,0.53125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.009374381756062089,0.001464152176301769,0.02627904180677163,0.0024016348602469394,38.053137833294905,0.02627904180677163,1.0,0,31.931410649009695,11.446844371773121,1.0,0,1.0,1.0,0.5625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.09785917152461454,0.013797626359203327,0.14522871829702735,0.012965920807023508,6.885690459339878,0.14522871829702735,1.0,0,456.1512484620264,97.19067039983783,1.0,0,1.0,1.0,0.6666666666666666
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0040793852212388515,0.00033288906267252256,0.027040343526620162,0.0010608090636713909,36.98177868988754,0.027040343526620162,1.0,0,12.723412409204201,1.4606779706304935,1.0,0,1.0,1.0,0.5138888888888888
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.022820879058798038,0.0038341365394993546,0.07121208493722839,0.005059187099190108,14.042560344658833,0.07121208493722839,1.0,0,44.90523393997143,13.632048209883914,1.0,0,1.0,1.0,0.640625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0040343093003236685,0.00039286691091804457,0.027811937517871994,0.0015186366171283617,35.95578335228887,0.027811937517871994,1.0,0,9.82313530515645,1.4504973704594004,1.0,0,1.0,1.0,0.453125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.004011945254563831,0.00041659938914625203,0.026713579256634007,0.0011779528382214021,37.434145023889364,0.026713579256634007,1.0,0,14.956220228598317,2.031459542689468,1.0,0,1.0,1.0,0.625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.2142169636953416,0.02756530168036514,0.28893105877771663,0.025993905693973557,3.461033245198226,0.28893105877771663,1.0,0,484.08126947210525,101.16714278092539,1.0,0,1.0,1.0,0.6875
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.07198266076258175,0.01566289752361469,0.10452822709691657,0.01441462958033479,9.566793848639747,0.10452822709691657,1.0,0,322.9819025119974,124.67418139550027,1.0,0,1.0,1.0,0.5972222222222222
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.49999996314071204,2.3137179841986373,0.5305356950251517,2.3121589039207167,1.884887311781334,0.5305356950251517,1.0,0,8789.876370520684,41854.68077096722,1.0,0,1.0,1.0,0.8055555555555556
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot1_0005_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.01974769803044396,0.0026413247779123084,0.0634598837698503,0.004168235260936056,15.75798663021029,0.0634598837698503,1.0,0,33.80811987083452,8.855899884818678,1.0,0,1.0,1.0,0.578125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot4-0dot01_0005_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:49:40 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.015952219166116,0.003080080894353104,0.054998655444877344,0.004392884476818001,18.182262673716718,0.054998655444877344,1.0,0,39.513399993141164,13.110048159718055,1.0,0,1.0,1.0,0.625
