name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4884_T39s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.003256048453158394,,0.05557750609346894,,17.99289083461614,29.02798798527417,1,,0.03613434725997913,,5,,0.5749563602613041,,6.470131337926487,80.72843012224067
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4887_T75s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0020158012690422184,,0.05678590506323653,,17.610003730439878,28.835713301398535,1,,0.03963918624384236,,5,,0.5,,7.416931884136346,68.46799027171768
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4889_T106s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.010370806031661892,,0.05352327358519228,,18.68346110049329,30.985991680781577,1,,0.07361954783076514,,5,,0.5,,2.5795615291824543,224.43912385442556
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48814_T159s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0050573018959788095,,0.056987201471714814,,17.547799754587754,28.661512304979695,1,,0.041830654406910736,,5,,0.5,,9.145628068780526,54.99585522766864
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T268s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0024286853248649096,,0.054689914031753516,,18.28490714795035,28.486830554074558,1,,0.043819666609789434,,5,,0.5263590555531854,,5.6274301650513205,92.56536145633959
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T287s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.003943170167630659,,0.0598307379388901,,16.71381691834354,33.449476567938625,1,,0.12107156317514783,,5,,0.5,,2.845674811503627,196.4723415046846
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48825_T292s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.007354091256378384,,0.057519750038929444,,17.38533285216293,31.03730841183743,1,,0.05418017238495693,,5,,0.5,,5.344055959419828,100.97591296121487
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T341s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0020561824258997405,,0.05306566843527642,,18.84457558882328,29.982511435085794,1,,0.05357621225314715,,5,,0.5,,4.773809488683417,118.36164964777767
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T342s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0006386138269671302,,0.060767425829291705,,16.4561849766223,29.864223158061588,1,,0.03754853995442344,,5,,0.5097810923909352,,5.656176065177315,86.89187861736673
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48832_T378s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:03:20,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.004362310527641131,,0.05600504482964592,,17.855534319127198,28.337942106696772,1,,0.048486445077163466,,5,,0.5,,6.063669973321157,83.45018871859035
