name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4884_T39s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:43,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.025012801189660993,,0.3110732046464147,,3.214677397677703,162.47273189679842,1,,12.454562314003818,,5,,1,,6.470131337926487,80.72843012224067
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4887_T75s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.038497624334178006,,0.15994228786741765,,6.252255193629209,81.21821696032934,1,,1.7165992602944402,,5,,1,,7.416931884136346,68.46799027171768
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4889_T106s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.03889717711006221,,0.18753496655212393,,5.332338914631462,108.56878744889435,1,,3.737112534449839,,5,,1,,2.5795615291824543,224.43912385442556
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48814_T159s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.03126962848952398,,0.20368359000306926,,4.909575680519629,102.44194433890563,1,,3.6144275577787552,,5,,1,,9.145628068780526,54.99585522766864
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T268s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.01937939221945647,,0.23650187801904407,,4.228296233315644,123.18887392906191,1,,2.243530483892585,,5,,1,,5.6274301650513205,92.56536145633959
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T287s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.026192635648785777,,0.18193589668329987,,5.496441429261888,101.7146156410558,1,,2.173802097303053,,5,,1,,2.845674811503627,196.4723415046846
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48825_T292s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.01855631794366869,,0.2887216741200263,,3.463543230856592,155.79246500167963,1,,5.980798954326257,,5,,1,,5.344055959419828,100.97591296121487
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T341s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.04932265247936073,,0.3334573486102175,,2.9988842776079068,188.4059706138168,1,,10.4520155352955,,5,,1,,4.773809488683417,118.36164964777767
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T342s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.04068339068270993,,0.15859243409489093,,6.3054710378029,77.94043894989197,1,,1.5516407551480549,,5,,1,,5.656176065177315,86.89187861736673
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48832_T378s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.006254853832355007,,0.13693960594421203,,7.302489247759271,69.28994766747844,1,,1.216793236061802,,5,,1,,6.063669973321157,83.45018871859035
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48840_T474s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.020803917248972938,,0.13511551137067093,,7.4010747534132975,66.98675883191098,1,,1.252541030481979,,5,,1,,11.941273698278206,41.519759281268925
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48842_T497s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.04655626911999099,,0.2163686259873571,,4.621742156177635,103.04462736908413,1,,5.154550542756994,,5,,1,,12.377910246010769,38.477377183929185
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48843_T546s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.021517212431327294,,0.24395029453521624,,4.099195706671474,122.96580947699556,1,,6.452606646625906,,5,,1,,9.050174678769475,55.69904980155478
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48844_T521s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.05052872219554809,,0.24016942680127787,,4.1637273041727525,124.35168510765635,1,,6.487124580542072,,5,,1,,8.75829633228027,59.12022006774829
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48846_T584s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.06073929600578795,,0.4441352498835825,,2.251566387180756,258.5701129776663,1,,17.506559484682995,,5,,1,,4.391758677586067,132.5703300992708
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48848_T610s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.015876891993752792,,0.14191718324737093,,7.046363076815966,78.98557288950497,1,,2.4437501582831094,,5,,1,,2.0055341794701635,277.5264917879828
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48851_T607s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:09:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.021060809235243633,,0.18114840194940007,,5.5203357536619535,99.8521306514938,1,,3.937522348906095,,5,,1,,3.1624814666468555,174.3076966618758
