name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4884_T39s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0044285612853763295,,0.04522985608209483,,22.109289894377326,23.623437091953548,1,,0.05896349680873024,,5,,1,,6.470131337926487,80.72843012224067
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4887_T75s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0036668853117300493,,0.043938370732766824,,22.75915067679683,22.31177366935871,1,,0.07154251465515843,,5,,1,,7.416931884136346,68.46799027171768
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF4889_T106s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.01241513743208167,,0.042369900989863346,,23.601660061448854,24.529019091064406,1,,0.11094983746716719,,5,,1,,2.5795615291824543,224.43912385442556
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48814_T159s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.00678608241020638,,0.044244992242960586,,22.601427852190454,22.252863043902455,1,,0.07323313198687045,,5,,1,,9.145628068780526,54.99585522766864
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T268s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.003940369510512866,,0.04342975230220338,,23.02568969405026,22.621648191291364,1,,0.0730343183016925,,5,,1,,5.6274301650513205,92.56536145633959
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48823_T287s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.006524612516880944,,0.0475426768498051,,21.033733610733773,26.579609579425732,1,,0.17714898102312282,,5,,1,,2.845674811503627,196.4723415046846
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48825_T292s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.009369932098821681,,0.045244576844741674,,22.102096422108986,24.41369937357019,1,,0.08519348055241058,,5,,1,,5.344055959419828,100.97591296121487
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T341s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.003961419975118885,,0.04177663615175598,,23.936824314132036,23.60412123456403,1,,0.08252653087583413,,5,,1,,4.773809488683417,118.36164964777767
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48829_T342s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0023548072140937917,,0.0473787979523941,,21.10648735758964,23.284366183057408,1,,0.06593754043350218,,5,,1,,5.656176065177315,86.89187861736673
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_DiO LUV 10uM in 20 nM AF48832_T378s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,12 February 2022 21:02:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.006224387379731634,,0.04376877462906683,,22.8473382788263,22.146522787229344,1,,0.07983030206921661,,5,,1,,6.063669973321157,83.45018871859035
