name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4884_T39s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.022917894050867856,,0.3032244086602285,,3.297887542821555,0.10445248110959407,1,,14.238729025691969,,5,,1,,5.813252794054529,59.256420751680565
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4887_T75s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.020647525903221428,,0.16698399307524245,,5.988597958304921,0.06691186359291633,1,,3.2774523688983583,,5,,1,,27.344162590278838,14.6542527489642
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF4889_T106s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.027522151547231345,,0.19044886923361928,,5.250753149777554,0.07866481492847933,1,,5.428835668406469,,5,,1,,16.31222002726631,25.321479524844968
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48814_T159s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.01519280996811086,,0.20905753722968665,,4.783372143628207,0.08076964619039026,1,,5.79005685376437,,5,,1,,13.655923218624679,28.291847338312557
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48823_T268s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.016306517192865324,,0.23162149411532293,,4.317388607734764,0.08809246333702941,1,,2.6669307174994903,,5,,1,,11.20549543237107,33.941329855684344
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48823_T287s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.017242630965502163,,0.18328352992765437,,5.456027611399233,0.07622100942031927,1,,2.959535592161067,,5,,1,,23.513193754573223,17.68640862276306
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48825_T292s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.013802824554589001,,0.2833245387655922,,3.529521319815321,0.10437410036930099,1,,7.389444576010209,,5,,1,,7.20376155642863,51.138648612754196
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48829_T341s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.05054252451186895,,0.3223121166435348,,3.1025827090017923,0.11241588782885721,1,,11.559435185842585,,5,,1,,4.820911309033172,72.34723579939681
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48829_T342s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.01629935017101924,,0.170410437269943,,5.868185165301374,0.06579544425557224,1,,3.5170481838199836,,5,,1,,25.86671641809323,14.92651262722873
2022-02-10_multipletau_CH2_BIN0dot001_us_DiO LUV 10uM in 20 nM AF48832_T378s_1_delete_DELBIN_correlation-CH2_2,Not known,multipletau,,12 February 2022 20:56:54,Equation 1B,1,Triplet Eq 2A,1,,0.001,983.04,0.007839292546031471,,0.13009783308623565,,7.686523105555091,0.05546137945634984,1,,1.3346261016776257,,5,,1,,-81.84327740108101,-5.208799177267815
