Time (ms),0cd20,0cd20 fitted model: ,19e3e,19e3e fitted model: ,34a6d,34a6d fitted model: ,484af,484af fitted model: ,714af,714af fitted model: ,34766,34766 fitted model: ,c1204,c1204 fitted model: ,fe81d,fe81d fitted model: ,ff67b,ff67b fitted model: ,dirty,dirty fitted model: ,
40.0,0.027118847095743588, ,0.02702270887480215, ,0.026957904749656182, ,0.02478746408194625, ,0.02441764009914563, ,0.03062301218382371, ,0.027226321273714514, ,0.024187984135585216, ,0.025017348458609916, ,0.2921369059197605, ,
44.0,0.02597375592389672, ,0.025939705201715832, ,0.025889694704767943, ,0.0236702086487718, ,0.023376747309653598, ,0.0294061624562274, ,0.026150215651628606, ,0.023144525356484688, ,0.023965523728439884, ,0.2850149884199103, ,
48.0,0.024917212364510263, ,0.02494981915389995, ,0.02491859617743066, ,0.02263098582290381, ,0.022424275387677696, ,0.02829931684595486, ,0.025163340671252168, ,0.02218997938346343, ,0.02299980645979284, ,0.27830246232450007, ,
52.0,0.023941050797278426, ,0.024021099859489716, ,0.024008007041934953, ,0.021717671775627587, ,0.021544384892209324, ,0.027285460218545988, ,0.024245014473637368, ,0.021310914814922945, ,0.022107175391127346, ,0.27181574172340334, ,
56.0,0.023033283314830864, ,0.023158994100809724, ,0.02315709813054176, ,0.020875424967422118, ,0.020727390763708033, ,0.02634766811953871, ,0.023382402864014003, ,0.020483770188991498, ,0.021272180965804497, ,0.26566217247707147, ,
60.0,0.022183655389933447, ,0.022353611570106808, ,0.022358583166082732, ,0.020081822504121945, ,0.019959533307050074, ,0.02547647975545993, ,0.02257433828257077, ,0.01971029344568314, ,0.0204956558629817, ,0.25987343112782885, ,
64.0,0.02137481593574906, ,0.021601178483750642, ,0.02161401784478768, ,0.019358154322630425, ,0.0192456811363646, ,0.02466346243590706, ,0.02181534588680411, ,0.018987855668514436, ,0.019771425682704187, ,0.2544703918291877, ,
72.0,0.01988039667401271, ,0.020243412265919695, ,0.020264404131280847, ,0.018027277757989898, ,0.017968983993494322, ,0.023169320487926495, ,0.020450531860073725, ,0.017684051318730482, ,0.018475212242728013, ,0.2444815978287564, ,
80.0,0.018546993792204258, ,0.01902549513065077, ,0.019062361464329415, ,0.016854986675726852, ,0.016834512611010953, ,0.021908382664890223, ,0.019238935963495088, ,0.01654087898596538, ,0.017311133071279492, ,0.23497669252334163, ,
88.0,0.01737637048078336, ,0.017935845115791292, ,0.018005176713758918, ,0.015797600452871926, ,0.015827298860417328, ,0.020809213157656114, ,0.018155995196603398, ,0.015531049096738104, ,0.016266450623057007, ,0.22632670386655568, ,
96.0,0.016336696626477687, ,0.016969567465604834, ,0.017088066981074044, ,0.014868423451582412, ,0.014944456400874013, ,0.019828103112539262, ,0.01720712533268536, ,0.014649845690390234, ,0.01535365025710655, ,0.21843957956841525, ,
104.0,0.015417031586551047, ,0.01610130242575778, ,0.016274261679781615, ,0.014044550597992651, ,0.014168088598615633, ,0.01893053289646075, ,0.016374882738826736, ,0.013871883559610632, ,0.014562840999094068, ,0.21117794198081052, ,
112.0,0.014608053787558618, ,0.015307627894476454, ,0.015516220870109013, ,0.013283578111964324, ,0.01344204317351764, ,0.018098136002558832, ,0.0156228557589847, ,0.013165758307890641, ,0.013849156653745547, ,0.20433968137406433, ,
120.0,0.013847652217853315, ,0.014581193760907645, ,0.014830800578085668, ,0.012605458591384611, ,0.01278738246480055, ,0.017305953824296325, ,0.014946693226328476, ,0.012519784773007248, ,0.013190959040100576, ,0.1977988491744812, ,
128.0,0.013100877226589574, ,0.013911469186675865, ,0.014206630752059387, ,0.012010201407163471, ,0.012187861292411319, ,0.016544597938224645, ,0.014342783070549184, ,0.011930785948506745, ,0.012584869619659197, ,0.19144739772639394, ,
144.0,0.011789965795359457, ,0.012750243584467089, ,0.013088032909928377, ,0.010989685557747474, ,0.011129672426593627, ,0.015200867531812757, ,0.013268217369286569, ,0.010883008881208562, ,0.011525810737701927, ,0.1807296437382077, ,
160.0,0.010707640548755136, ,0.011730762101730402, ,0.012118899206601195, ,0.01013975763080387, ,0.010241084901446646, ,0.014054001995116111, ,0.012360798512256856, ,0.010012661823812288, ,0.010600825952154027, ,0.17200679197471497, ,
176.0,0.00981578224056954, ,0.010878561118218943, ,0.011272473948741165, ,0.009399179410459072, ,0.009456280093510648, ,0.012987175835660832, ,0.011588529166643729, ,0.009256037039734263, ,0.009812025435929817, ,0.16492658495301535, ,
192.0,0.009058630250046449, ,0.010158987723813422, ,0.010541911373085236, ,0.008722311876221833, ,0.008771016440726278, ,0.012040664461549342, ,0.010916215419682181, ,0.008604760983547866, ,0.009127561926260077, ,0.157857904885747, ,
208.0,0.00843099775868682, ,0.009517805440407583, ,0.009889435331320941, ,0.008163621708034226, ,0.008204850564474505, ,0.011278957102064373, ,0.010333810866367012, ,0.008048322637775893, ,0.008524781188240783, ,0.15110780300548868, ,
224.0,0.007834129306858588, ,0.008956792922435215, ,0.009315222471698708, ,0.00764902641969993, ,0.0076952057496293075, ,0.010592578152125942, ,0.009802140601147346, ,0.007550182629286697, ,0.007987207257028003, ,0.1457606877925961, ,
240.0,0.007257508684255349, ,0.008458202481716144, ,0.008813113025779168, ,0.007196184804290575, ,0.007246323203038297, ,0.009972534672617663, ,0.00929448400600785, ,0.007108275737136799, ,0.0075097810924985246, ,0.14077231840215365, ,
256.0,0.006806267090336299, ,0.00801496814661718, ,0.008333940850499991, ,0.006800036588939953, ,0.006859375828670719, ,0.009442517816352075, ,0.008823671531390315, ,0.0067217317735807375, ,0.007100980786433403, ,0.13572127283632654, ,
288.0,0.006060847785955491, ,0.007278576155723849, ,0.007523291461701402, ,0.006133983635382399, ,0.0062031241670500005, ,0.008456233908513529, ,0.00794550353157642, ,0.006068888315923712, ,0.0064707950799837355, ,0.1266606511336492, ,
320.0,0.005436458608691004, ,0.006560942237398001, ,0.006778633317511373, ,0.00548570896960542, ,0.005598544644723464, ,0.0076255698430673, ,0.007190529504648067, ,0.005435255327501703, ,0.005853859321510382, ,0.11849106918591133, ,
352.0,0.005009167238031952, ,0.005983966675918296, ,0.006068088011745856, ,0.004900488389524025, ,0.005061334722786437, ,0.006826242271132195, ,0.00655659635747157, ,0.004908029302217582, ,0.005336322119863026, ,0.11209289825766366, ,
384.0,0.004589388120924316, ,0.0055654114501881, ,0.005494948208306962, ,0.004396824764294154, ,0.004609544995270715, ,0.006142159712332528, ,0.005992109206878413, ,0.004424079809873175, ,0.004892984220737488, ,0.10658257936768374, ,
416.0,0.004156383531404878, ,0.005214981518808224, ,0.005107026456726272, ,0.004020044859298847, ,0.0042759161488581275, ,0.005577238512055276, ,0.005547212368152574, ,0.004047709385841469, ,0.004560311178837402, ,0.10167532720737654, ,
448.0,0.0038039187954329082, ,0.004915069031923421, ,0.004792453318209146, ,0.003709895861665435, ,0.003987779746977311, ,0.005206666699839691, ,0.005205031177053009, ,0.0037236801145417663, ,0.004309742066709736, ,0.0964205149739981, ,
480.0,0.003435395529748542, ,0.004494986764987446, ,0.0044225485312038, ,0.0033866662533182205, ,0.0037090028208186195, ,0.004932767288219805, ,0.004786235738184903, ,0.003426795496895443, ,0.004061726322862834, ,0.0914434266341171, ,
512.0,0.003176246791969829, ,0.0040645774242537465, ,0.004041266531239916, ,0.003010297931352149, ,0.0033666605348727286, ,0.00458656893227389, ,0.004362253566086891, ,0.0030955939685768587, ,0.003717052669197719, ,0.08549802527593935, ,
576.0,0.0026295071389971208, ,0.003337497850685748, ,0.003386746980339122, ,0.002390125091330623, ,0.0027689705680672347, ,0.003805039235178012, ,0.0035539068029791466, ,0.002467539032755065, ,0.003062615274815533, ,0.07428196648476539, ,
640.0,0.0019683069176967536, ,0.002759954086966543, ,0.002696727820034043, ,0.001821668990020917, ,0.002281090782261586, ,0.0031052709635438084, ,0.0029093082929509836, ,0.0019375856503606446, ,0.0024436358254437875, ,0.0668081313412616, ,
704.0,0.0013451883888526786, ,0.0021759884659728218, ,0.002067813087779883, ,0.0012923631403223455, ,0.0017929865616488506, ,0.0023400716029643898, ,0.0022713684624514627, ,0.0013937786389595663, ,0.0019095930715218687, ,0.06178537723845996, ,
768.0,0.001055292661204504, ,0.0019202483133385615, ,0.0017544381871203042, ,0.0011008022459933443, ,0.0015148247899032486, ,0.0018614262916730204, ,0.0019202760880079627, ,0.0011413075060746933, ,0.0017540815541153317, ,0.05565071020639152, ,
832.0,0.0009611268931674585, ,0.0017260950716967824, ,0.0015932862404970487, ,0.001035105780095678, ,0.0014123052874569194, ,0.0016691726601925274, ,0.0016831458490464716, ,0.0010336512752257081, ,0.0015856983017586712, ,0.04992002224681831, ,
896.0,0.0008029474416519835, ,0.001330521625463011, ,0.001211754879178571, ,0.0007051085256619922, ,0.001068142878625463, ,0.0012914656558939686, ,0.0012018829593676236, ,0.000700398558777794, ,0.0012376346597757285, ,0.043656874040944635, ,
960.0,0.00039907633910524497, ,0.0009969237820200117, ,0.0008433305355318579, ,0.00042277616591864057, ,0.0007557328104037003, ,0.0009229510946775025, ,0.0006982499264706594, ,0.00034557302747105305, ,0.0008885500991641248, ,0.03917412918795738, ,
1024.0,0.00014125848679546034, ,0.0007788308341649652, ,0.0006720691782106006, ,0.00018220477356323023, ,0.0005901574475660948, ,0.00059573801753385, ,0.00041418066173699777, ,3.729318956382265e-05, ,0.0006222565655574022, ,0.0336732290261538, ,
1152.0,3.1270273191388e-05, ,0.0006098840195591885, ,0.0004088307780268419, ,6.791432590178623e-05, ,0.0004021112933699257, ,0.00042597027444728756, ,0.00017109651303898229, ,-1.8838397273187917e-06, ,0.0003761319968756372, ,0.02484589438840885, ,
1280.0,-3.5634050299890566e-05, ,0.00045803936327747156, ,0.00027826984130676876, ,0.00010474340608930793, ,0.00016547421771170216, ,0.00031300620976384275, ,0.00010480707867260104, ,-4.156044926658004e-06, ,0.0003157993026150663, ,0.01802621464988988, ,
1408.0,-0.00027850101390910267, ,0.0002840233447391594, ,0.00023658572198222364, ,-0.00022542152367500845, ,-0.00010011340105558537, ,0.00016403211746220884, ,-0.0001719366766195864, ,-0.0001985047910646607, ,-4.4990341163895055e-05, ,0.013348681389816193, ,
1536.0,-0.00041155766586623477, ,-1.7719682814474945e-05, ,-1.9630556380434427e-05, ,-0.00034270655455959727, ,-0.0003526255725716567, ,-9.350951363917996e-05, ,-0.00035347338461443344, ,-0.00032267312129803677, ,-0.0003217674622718599, ,0.010905705117159718, ,
1664.0,-0.0005553775899835519, ,-0.00019882516077355833, ,-4.358449299136877e-05, ,-0.00036794176346100735, ,-0.00041444079742991656, ,-0.00036991433109846277, ,
