Time (ms),average_data,average_data fitted model: ,
1.0,1.0507326543331146,1.043798418058345,
2.0,0.9720340785384178,0.9685455050502557,
3.0,0.9048337230086326,0.9032939287203373,
4.0,0.8457836425304412,0.8461741138981544,
5.0,0.7937687540054321,0.7957551321855669,
6.0,0.7474879938364029,0.7509231835356711,
7.0,0.7071736347675324,0.7107983542212297,
8.0,0.6710070122778415,0.6746762869121576,
9.0,0.6385339197516441,0.64198647798787,
10.0,0.6087971739470959,0.6122619232551515,
11.0,0.5815494321286678,0.5851166654874473,
12.0,0.5566103109717369,0.5602289437424776,
13.0,0.5336121575534344,0.5373283790016811,
14.0,0.512607100456953,0.5161861114557625,
15.0,0.4929516713321209,0.4966071255689033,
16.0,0.4754123875498772,0.4784242169241012,
18.0,0.4437862119078636,0.4456891031223565,
20.0,0.4161905987560749,0.41703967709842926,
22.0,0.39249311715364454,0.39175596365568977,
24.0,0.37136021271348,0.36927776651241573,
26.0,0.3515036776661873,0.3491626748943337,
28.0,0.3338216454535723,0.33105665287045904,
30.0,0.31800159499049185,0.31467302202932146,
32.0,0.30285241946578023,0.29977716983207475,
36.0,0.277343006208539,0.2737056640263141,
40.0,0.2574853367358446,0.25164141609661567,
44.0,0.23984900139272214,0.2327264720652797,
48.0,0.22404454536736013,0.2163314806239717,
52.0,0.20959474474191667,0.20198430897464825,
56.0,0.1944309725239873,0.18932383509653095,
60.0,0.18366190329194068,0.17806913220720463,
64.0,0.17457424987107514,0.16799837823133948,
72.0,0.15821038035675883,0.15073256575284077,
80.0,0.1418935447500553,0.1364679188153037,
88.0,0.12961582760326565,0.12448450736678512,
96.0,0.11854187441524118,0.11427561807287329,
104.0,0.10805407904786989,0.10547426208303924,
112.0,0.09823754510842264,0.09780812026453926,
120.0,0.08858822994749062,0.09107086596130495,
128.0,0.08145905748009681,0.08510331653982166,
144.0,0.07035091621684841,0.07500381523053824,
160.0,0.06433314749388956,0.06678276045438128,
176.0,0.05670999046240468,0.059960672718012975,
192.0,0.049069865594501605,0.0542084616604938,
208.0,0.043536296334932556,0.04929275116704182,
224.0,0.04036784965312108,0.04504344053808711,
240.0,0.0379049933841452,0.04133362092682571,
256.0,0.03335015522199683,0.038066684585102914,
288.0,0.02766516366384167,0.03257806230116435,
320.0,0.02409325050190091,0.028147332918306116,
352.0,0.019958479089546018,0.024495528939968404,
384.0,0.014739511880325153,0.021433843123070388,
416.0,0.00999381565823569,0.018829927534867688,
448.0,0.009239897638726688,0.016588257605312316,
480.0,0.010682287018280476,0.014638158231836718,
512.0,0.006244311875416315,0.012926216858949454,
576.0,0.0020048699135077185,0.010061289205921763,
640.0,0.0019462417077738792,0.007758759441403237,
704.0,0.0015906091884244234,0.005867827188222416,
768.0,-0.0005367566549102776,0.0042871824445338755,
832.0,0.0007499424539855682,0.0029462425402604284,
896.0,0.0015087835059966893,0.0017943237007309008,
960.0,-0.0025088314048480245,0.0007940902973459316,
1024.0,0.0014647672866703943,-8.256793861389188e-05,
1152.0,-0.0034271194832399487,-0.0015466896372494775,
1280.0,-0.008933887998573482,-0.0027207176325702315,
1408.0,-0.00989967377157882,-0.0036830971160580414,
1536.0,-0.008670056385017232,-0.0044863283968514765,
1664.0,-0.005188406190209207,-0.005166873968274838,
1792.0,0.0002104838512605056,-0.005750848045406929,
1920.0,-0.004216321927815443,-0.0062574444799773105,
2048.0,-0.0028018203897954663,-0.006701086725471816,
2304.0,-0.004447203122981591,-0.007441259774674807,
2560.0,-0.004628209396905732,-0.00803409167120624,
2816.0,-0.011358922853105469,-0.008519595166759434,
3072.0,-0.010194383859925438,-0.008924497535581596,
3328.0,-0.005584512013010681,-0.009267331940892328,
3584.0,-0.0032436637379578315,-0.009561354097967548,
3840.0,-0.0035903803739347497,-0.009816295921125838,
4096.0,-0.005132430832018145,-0.010039463481833684,
4608.0,-0.008339798757515383,-0.010411603415044627,
5120.0,-0.009664045534082106,-0.010709490097077373,
5632.0,-0.009491075416735838,-0.010953331184257535,
6144.0,-0.00020857393305050208,-0.011156611630892231,
6656.0,-0.007352255688747391,-0.011328674671844499,
7168.0,-0.011241752510541119,-0.011476198525883115,
7680.0,0.000397440911619924,-0.01160408334291626,
8192.0,-0.0027240468317177146, ,
9216.0,-0.004380509904585779, ,
10240.0,-0.006989454794311314, ,
11264.0,-0.006240974135180295, ,
12288.0,-0.0051672938885167245, ,
13312.0,-0.0064260963880224155, ,
14336.0,-0.0014045426875236445, ,
