Time (ms),2022-04-25_multipletau_dirty_0dot069-0dot1_1614_correlation-CH1_1,2022-04-25_multipletau_dirty_0dot069-0dot1_1614_correlation-CH1_1 fitted model: ,
1.0,0.6900086998939514,0.6965069184177793,
2.0,0.6819915771484375,0.6879685292882317,
3.0,0.6747825741767883,0.6796228624809972,
4.0,0.6675547361373901,0.6714634658303036,
5.0,0.6610335111618042,0.6634841720084268,
6.0,0.654862642288208,0.6556790829791543,
7.0,0.6488562822341919,0.6480425554584944,
8.0,0.6425257921218872,0.6405691873073094,
9.0,0.6358182430267334,0.6332538047869212,
10.0,0.6292168498039246,0.6260914506145046,
11.0,0.6225244402885437,0.6190773727603199,
12.0,0.615996241569519,0.6122070139335819,
13.0,0.6094309687614441,0.6054760017080795,
14.0,0.6026697754859924,0.5988801392425909,
15.0,0.5957081317901611,0.592415396554706,
16.0,0.5891992449760437,0.5860779023099341,
18.0,0.5767951011657715,0.5737699211144802,
20.0,0.5639081001281738,0.5619281151246311,
22.0,0.5508773922920227,0.5505264914215439,
24.0,0.5371977686882019,0.5395409542377646,
26.0,0.5244746208190918,0.5289491349740775,
28.0,0.5120152235031128,0.5187302401710204,
30.0,0.5007114410400391,0.5088649152607877,
32.0,0.4904993772506714,0.49933512222102905,
36.0,0.4717860221862793,0.4812159128233734,
40.0,0.4541624188423157,0.4642507178460238,
44.0,0.43730074167251587,0.44833269086302646,
48.0,0.4216914772987366,0.4333677806421601,
52.0,0.4095197021961212,0.41927287148924147,
56.0,0.3990402817726135,0.40597423877005556,
60.0,0.3920412063598633,0.3934062590022449,
64.0,0.38606104254722595,0.3815103268729852,
72.0,0.3789425492286682,0.35952993162063895,
80.0,0.37440407276153564,0.33967314088826134,
88.0,0.3652452826499939,0.3216463826659683,
96.0,0.3512544333934784,0.3052078133584964,
104.0,0.32870832085609436,0.29015640508957846,
112.0,0.3031541705131531,0.2763236837535412,
120.0,0.2766515612602234,0.26356739584951777,
128.0,0.2524932026863098,0.25176659844434374,
144.0,0.21531683206558228,0.2306319811772874,
160.0,0.1925363391637802,0.21225096802437143,
176.0,0.1859983652830124,0.1961183263628832,
192.0,0.18275561928749084,0.18184530027269052,
208.0,0.17115755379199982,0.16912787390158063,
224.0,0.1569187194108963,0.15772487538688387,
240.0,0.13984040915966034,0.14744253646070102,
256.0,0.11142944544553757,0.1381233911719738,
288.0,0.0862240344285965,0.12187968921835668,
320.0,0.07810422778129578,0.1081990442311653,
352.0,0.06788842380046844,0.09651918734008538,
384.0,0.05525301396846771,0.08643110597496464,
416.0,0.060716647654771805,0.07763015908286786,
448.0,0.07610470801591873,0.06988478180179494,
480.0,0.06900385767221451,0.06301581357061584,
512.0,0.0614897720515728,0.05688246771896864,
576.0,0.04624408110976219,0.04639568503412664,
640.0,0.05544545501470566,0.03775881002940801,
704.0,0.054333604872226715,0.03052202180102069,
768.0,0.030009444802999496,0.024370402262701055,
832.0,0.011960392817854881,0.019076891119780906,
896.0,-0.004779526498168707,0.014473644611622621,
960.0,-0.017261894419789314,0.0104339127665289,
1024.0,-0.02098955027759075,0.0068601883605825045,
1152.0,-0.03192644566297531,0.0008215801097436193,
1280.0,0.007128871977329254,-0.004085016989461385,
1408.0,-0.0031409391667693853,-0.008150637950067999,
1536.0,-0.011666611768305302,-0.011574427569837294,
1664.0,-0.06315867602825165,-0.01449725352117194,
1792.0,-0.0823608860373497,-0.017021570644535286,
1920.0,-0.07436120510101318,-0.019223678682753507,
2048.0,-0.047223787754774094,-0.02116156779945732,
2304.0,-0.028204089030623436,-0.024414524751514424,
2560.0,-0.01625612936913967,-0.027037942545479962,
2816.0,0.01405380293726921,-0.02919844811370802,
3072.0,0.0940689891576767,-0.0310086319255487,
3328.0,0.023844698444008827,-0.03254731002932069,
3584.0,0.002224004128947854,-0.03387130494458995,
3840.0,-0.018920516595244408,-0.03502261696286064,
4096.0,-0.028306830674409866,-0.0360329612660729,
4608.0,-0.003650323022156954,-0.03772301110093853,
5120.0,-0.06522059440612793,-0.03908060967091768,
5632.0,-0.010174407623708248,-0.040195067947472615,
6144.0,-0.06180966645479202,-0.041126335686455386,
6656.0,-0.03928956389427185,-0.041916150802221795,
7168.0,-0.07158274203538895,-0.04259446683282379,
7680.0,-0.019689301028847694,-0.04318333776172037,
8192.0,-0.047475527971982956, ,
9216.0,-0.050787054002285004, ,
10240.0,-0.07252582907676697, ,
11264.0,0.14077922701835632, ,
12288.0,0.08634206652641296, ,
13312.0,-0.06296713650226593, ,
14336.0,-0.025312526151537895, ,
