name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
average_data,Not known,average_data,average_data,Thu Jan  5 20:15:44 2023,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.009183,0.004112177677737686,0.68755,0.00786537690923643,1.4544396771143917,1.0,0,58.923199,2.64257909138257,1.0,0
