Time (ms),2022-04-25_multipletau_dirty_0dot069-0dot01_2657_correlation-CH1_1,2022-04-25_multipletau_dirty_0dot069-0dot01_2657_correlation-CH1_1 fitted model: ,
1.0,0.3914656341075897,0.3950336654816184,
2.0,0.3908829689025879,0.39450822420575743,
3.0,0.390328973531723,0.3939839052329788,
4.0,0.38978809118270874,0.3934607049713863,
5.0,0.3892335593700409,0.3929386198443944,
6.0,0.3887174725532532,0.39241764629064774,
7.0,0.38818737864494324,0.39189778076393983,
8.0,0.38766223192214966,0.3913790197331325,
9.0,0.3871288597583771,0.39086135968207614,
10.0,0.3865760266780853,0.3903447971095301,
11.0,0.38604357838630676,0.3898293285290837,
12.0,0.3855128884315491,0.389314950469078,
13.0,0.38496920466423035,0.3888016594725276,
14.0,0.3844277262687683,0.38828945209704374,
15.0,0.38388291001319885,0.38777832491475656,
16.0,0.3833584487438202,0.38726827451223916,
18.0,0.3823692500591278,0.3862513904645647,
20.0,0.3814209997653961,0.3852387729325864,
22.0,0.3804311454296112,0.38423039512114165,
24.0,0.3794010877609253,0.3832262304589762,
26.0,0.37839940190315247,0.38222625259641,
28.0,0.3774901330471039,0.38123043540303236,
30.0,0.37659531831741333,0.3802387529654262,
32.0,0.375675231218338,0.3792511795849198,
36.0,0.3739064335823059,0.37728825826095563,
40.0,0.3721993863582611,0.3753414700530057,
44.0,0.3704669177532196,0.3734106168796145,
48.0,0.3687137961387634,0.3714955038888196,
52.0,0.36698243021965027,0.3695959393926015,
56.0,0.36543282866477966,0.3677117348029255,
60.0,0.36392706632614136,0.3658427045693272,
64.0,0.36243492364883423,0.3639886661180004,
72.0,0.3596181869506836,0.36032484879493426,
80.0,0.357119619846344,0.3567188795524281,
88.0,0.3546440005302429,0.3531693990749649,
96.0,0.3525015115737915,0.349675090304342,
104.0,0.3507092595100403,0.3462346768102586,
112.0,0.3487228453159332,0.34284692123571914,
120.0,0.34636595845222473,0.33951062381327884,
128.0,0.3436785936355591,0.3362246209483907,
144.0,0.33890512585639954,0.32979901731947003,
160.0,0.3343328535556793,0.32356147511648864,
176.0,0.32920190691947937,0.3175038572803559,
192.0,0.32357096672058105,0.3116184895111089,
208.0,0.3185950517654419,0.30589812783235415,
224.0,0.31478485465049744,0.30033592884614985,
240.0,0.3103073239326477,0.2949254224215179,
256.0,0.3059019446372986,0.289660486587417,
288.0,0.2973162531852722,0.27954444277818064,
320.0,0.28764602541923523,0.2699449508756868,
352.0,0.27595794200897217,0.2608234311158934,
384.0,0.26534977555274963,0.2521450522927227,
416.0,0.25615933537483215,0.24387828727463984,
448.0,0.2481592297554016,0.23599453030140338,
480.0,0.24136477708816528,0.228467766269619,
512.0,0.23441267013549805,0.22127428394995136,
576.0,0.21673022210597992,0.2078023735666708,
640.0,0.19764958322048187,0.19542646267373776,
704.0,0.17799554765224457,0.18401803244986492,
768.0,0.1594575196504593,0.17346790199716683,
832.0,0.13534480333328247,0.16368272303537185,
896.0,0.11799396574497223,0.15458221039191944,
960.0,0.10792257636785507,0.14609693418681455,
1024.0,0.09772463142871857,0.13816654515186585,
1152.0,0.0881604552268982,0.12376607403014273,
1280.0,0.08779530972242355,0.11103117759858463,
1408.0,0.08078207820653915,0.09968868983812573,
1536.0,0.08545000851154327,0.08952208323464367,
1664.0,0.09273029863834381,0.08035751283604833,
1792.0,0.10000623017549515,0.07205379305741569,
1920.0,0.09866762906312943,0.06449507229040766,
2048.0,0.08687231689691544,0.0575853945357937,
2304.0,0.06797031313180923,0.04540522292064239,
2560.0,0.043155450373888016,0.03501022184435773,
2816.0,0.00574903329834342,0.026034726220266882,
3072.0,-0.010792819783091545,0.018206555894986792,
3328.0,-0.011677979491651058,0.011318935260093824,
3584.0,-0.008057874627411366,0.005211960797173121,
3840.0,-0.007335448171943426,-0.00023996789737558422,
4096.0,-0.012979275546967983,-0.005136878440827206,
4608.0,-0.0037789680063724518,-0.013573333977933241,
5120.0,-0.004848645534366369,-0.020582660307144576,
5632.0,-0.014147594571113586,-0.026498741574828524,
6144.0,-0.036497388035058975,-0.03155884475831042,
6656.0,-0.04963521659374237,-0.03593621001214151,
7168.0,-0.03735951706767082,-0.03976028290258192,
7680.0,-0.030779968947172165,-0.04312973071170457,
8192.0,-0.014456088654696941, ,
9216.0,-0.06451770663261414, ,
10240.0,-0.13099010288715363, ,
11264.0,-0.13669471442699432, ,
12288.0,-0.1293475180864334, ,
13312.0,-0.2349044382572174, ,
14336.0,-0.28179118037223816, ,
