name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_0dot08-0dot01_2500_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.022979,None,0.15443,None,6.47542575924367,0.15443,0.793034,None,0.206966,None,107.903594,None,568.25073,None,1.0,None,1.0,None,1.0,1.0,0.8125
2022-04-25_multipletau_0cd20_0dot08-0dot01_2512_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.08653500560453653,None,0.23391248319141103,None,4.275103176865076,0.23391248319141103,0.6267574653076233,None,0.37324253469237667,None,348.5809982210401,None,898.5747446116459,None,1.0,None,1.0,None,1.0,1.0,0.875
2022-04-25_multipletau_0cd20_0dot08-0dot01_2514_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:22 2022,Equation 1A,2,no triplet,1,2D,1.0,3584.0,-0.4913661200820061,None,0.9697726806100223,None,1.0311694895044512,0.9697726806100224,0.9305167093754708,None,0.06948329062452918,None,1909.7819386178173,None,483.3669747012553,None,1.0,None,1.0,None,1.0,1.0,0.7692307692307693
2022-04-25_multipletau_0cd20_0dot08-0dot01_2515_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:22 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04914263510741812,None,0.15740206991867203,None,6.353156604082077,0.15740206991867203,0.4633036014111368,None,0.5366963985888632,None,85.02464882752227,None,1968.1553259794687,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_0dot08-0dot01_2519_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:22 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,0.005619685880766889,None,0.15598169618902274,None,6.4110086275005855,0.15598169618902274,0.9996627309386124,None,0.0003372690613876461,None,192.9822885858685,None,694.7845541314415,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot08-0dot01_2531_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:23 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,0.043884511229894785,None,0.2472507717957263,None,4.044476758301811,0.2472507717957263,0.5108207806292071,None,0.4891792193707929,None,1995.6632041728376,None,691.4823680579899,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot08-0dot01_2532_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.11395197930394874,None,0.31387705410471134,None,3.185960830594497,0.31387705410471134,0.36247083198437213,None,0.6375291680156279,None,928.5326141756611,None,789.207699957729,None,1.0,None,1.0,None,1.0,1.0,0.825
2022-04-25_multipletau_0cd20_0dot08-0dot01_2533_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:23 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,0.014529733425434177,None,0.11880227017989016,None,8.417347568239244,0.11880227017989016,0.9538649088890879,None,0.046135091110912074,None,354.60747277144714,None,706.2153333423797,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_0dot08-0dot01_2563_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,0.0329203397842841,None,0.18142820619940958,None,5.511822119328512,0.18142820619940958,0.003035484015447565,None,0.9969645159845524,None,1933.2303393654277,None,724.0800934646104,None,1.0,None,1.0,None,1.0,1.0,0.8625
2022-04-25_multipletau_0cd20_0dot08-0dot01_2571_correlation-CH1_1,Not known,0cd20_0dot08-0dot01,0,Wed May  4 11:11:23 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.009443787065045672,None,0.0553312594528534,None,18.07296652721377,0.0553312594528534,0.148335116443373,None,0.851664883556627,None,217.46818975969165,None,877.8763992958626,None,1.0,None,1.0,None,1.0,1.0,0.8522727272727273
