Time (ms),2022-04-25_multipletau_0cd20_0dot08-0dot1_1999_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1999_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot08-0dot1_1990_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1990_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot08-0dot1_1982_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1982_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot08-0dot1_1948_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1948_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot08-0dot1_1930_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1930_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot08-0dot1_1900_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot08-0dot1_1900_correlation-CH1_1 fitted model: ,
11.0,0.08482243865728378, ,0.10256478190422058, ,0.37304192781448364, ,0.10078050196170807, ,0.12189429253339767, ,0.05925415828824043, ,
12.0,0.08401121944189072, ,0.10189853608608246, ,0.36855968832969666, ,0.10021939873695374, ,0.11976104229688644, ,0.05876912549138069, ,
13.0,0.0832585021853447, ,0.10121327638626099, ,0.36422938108444214, ,0.09967027604579926, ,0.1178135797381401, ,0.0582943893969059, ,
14.0,0.08237175643444061, ,0.10054265707731247, ,0.36065125465393066, ,0.09917555749416351, ,0.116021066904068, ,0.05781888961791992, ,
15.0,0.08147280663251877, ,0.09994477033615112, ,0.3574366867542267, ,0.09867642819881439, ,0.11423885822296143, ,0.05733050778508186, ,
16.0,0.08065786212682724, ,0.09931705892086029, ,0.35370180010795593, ,0.09819816052913666, ,0.11239827424287796, ,0.05683797970414162, ,
18.0,0.07893890887498856, ,0.09817958623170853, ,0.3435298204421997, ,0.09729848802089691, ,0.10936002433300018, ,0.05590050294995308, ,
20.0,0.07736469060182571, ,0.09710487723350525, ,0.3345452547073364, ,0.09642209112644196, ,0.10718510299921036, ,0.05495259538292885, ,
22.0,0.07604258507490158, ,0.0960804894566536, ,0.325286328792572, ,0.09553972631692886, ,0.10622404515743256, ,0.05403446406126022, ,
24.0,0.07486946880817413, ,0.09515941143035889, ,0.3174256384372711, ,0.09460168331861496, ,0.10485310852527618, ,0.0531427264213562, ,
26.0,0.07368165254592896, ,0.09415192902088165, ,0.30671462416648865, ,0.09357976913452148, ,0.10370351374149323, ,0.05224987491965294, ,
28.0,0.0726415291428566, ,0.093119777739048, ,0.2965083122253418, ,0.09257683157920837, ,0.10337407886981964, ,0.051316604018211365, ,
30.0,0.07158631086349487, ,0.09217537194490433, ,0.2873576283454895, ,0.09168244153261185, ,0.10296931862831116, ,0.05042194947600365, ,
32.0,0.0705641657114029, ,0.09123452752828598, ,0.2792782783508301, ,0.09096262603998184, ,0.10191218554973602, ,0.04957186058163643, ,
36.0,0.06855898350477219, ,0.08916828036308289, ,0.26276299357414246, ,0.08978093415498734, ,0.09861847758293152, ,0.04800397530198097, ,
40.0,0.06681904941797256, ,0.08695682138204575, ,0.24998198449611664, ,0.08888165652751923, ,0.09320374578237534, ,0.0465596541762352, ,
44.0,0.06500612944364548, ,0.08489801734685898, ,0.24148136377334595, ,0.08777230978012085, ,0.08765793591737747, ,0.04530228301882744, ,
48.0,0.06332244724035263, ,0.08292116224765778, ,0.2348743975162506, ,0.08661531656980515, ,0.08399175852537155, ,0.04417235404253006, ,
52.0,0.06170296669006348, ,0.08097544312477112, ,0.23124456405639648, ,0.0855289027094841, ,0.0820942372083664, ,0.04308231920003891, ,
56.0,0.06006736680865288, ,0.07890956848859787, ,0.22985082864761353, ,0.08434528112411499, ,0.08062924444675446, ,0.042056020349264145, ,
60.0,0.05845925211906433, ,0.07696941494941711, ,0.22874188423156738, ,0.08316350728273392, ,0.07882114499807358, ,0.041109755635261536, ,
64.0,0.057121239602565765, ,0.07504952698945999, ,0.22953061759471893, ,0.0819144919514656, ,0.07717408984899521, ,0.04016770422458649, ,
72.0,0.05442558974027634, ,0.07122822850942612, ,0.2382163554430008, ,0.07922171801328659, ,0.07158045470714569, ,0.03847648203372955, ,
80.0,0.05240229144692421, ,0.06782900542020798, ,0.24891962110996246, ,0.07668892294168472, ,0.06770133972167969, ,0.037102892994880676, ,
88.0,0.05085549131035805, ,0.0646042600274086, ,0.2582129240036011, ,0.07413820177316666, ,0.06572716683149338, ,0.036023013293743134, ,
96.0,0.049094364047050476, ,0.061492253094911575, ,0.2665330171585083, ,0.07181893289089203, ,0.06160389259457588, ,0.03520261123776436, ,
104.0,0.04749567434191704, ,0.05809107422828674, ,0.2702655494213104, ,0.06978687644004822, ,0.0586370974779129, ,0.03447676822543144, ,
112.0,0.04636403173208237, ,0.054996930062770844, ,0.26688089966773987, ,0.06777767837047577, ,0.06334329396486282, ,0.03409649059176445, ,
120.0,0.04544033855199814, ,0.05218595638871193, ,0.256093829870224, ,0.06573525816202164, ,0.06452286243438721, ,0.03390080854296684, ,
128.0,0.04413145035505295, ,0.049735281616449356, ,0.24960249662399292, ,0.06410107016563416, ,0.05939405784010887, ,0.033472657203674316, ,
144.0,0.04144523665308952, ,0.045173563063144684, ,0.23392589390277863, ,0.061511192470788956, ,0.05801890790462494, ,0.03232838958501816, ,
160.0,0.037847843021154404, ,0.040970757603645325, ,0.21791154146194458, ,0.059266600757837296, ,0.050325240939855576, ,0.03147043287754059, ,
176.0,0.034541722387075424, ,0.03719668835401535, ,0.21249517798423767, ,0.056612398475408554, ,0.04293106868863106, ,0.030555110424757004, ,
192.0,0.03237519413232803, ,0.03496550768613815, ,0.207306906580925, ,0.054332997649908066, ,0.03411024063825607, ,0.02964337356388569, ,
208.0,0.030033914372324944, ,0.033063892275094986, ,0.20906807482242584, ,0.05135393142700195, ,0.028791174292564392, ,0.029282886534929276, ,
224.0,0.027404576539993286, ,0.03202648088335991, ,0.21086016297340393, ,0.048153817653656006, ,0.027360940352082253, ,0.028810011222958565, ,
240.0,0.024715300649404526, ,0.030583785846829414, ,0.21153976023197174, ,0.04546808823943138, ,0.030024448409676552, ,0.02878713048994541, ,
256.0,0.02141510881483555, ,0.028830884024500847, ,0.19801774621009827, ,0.043498314917087555, ,0.026781124994158745, ,0.02837618812918663, ,
288.0,0.016371168196201324, ,0.02418653853237629, ,0.18414483964443207, ,0.03869695961475372, ,0.029321204870939255, ,0.02643788605928421, ,
320.0,0.011724458076059818, ,0.01975761540234089, ,0.19496069848537445, ,0.03519950807094574, ,0.025143573060631752, ,0.025218725204467773, ,
352.0,0.005100521724671125, ,0.016230033710598946, ,0.19362005591392517, ,0.03092283010482788, ,0.014595155604183674, ,0.024404188618063927, ,
384.0,-0.0021053256932646036, ,0.011799389496445656, ,0.18474480509757996, ,0.027790511026978493, ,0.01375341136008501, ,0.02348146215081215, ,
416.0,-0.005114575382322073, ,0.006588179152458906, ,0.16790850460529327, ,0.026200026273727417, ,0.008771141059696674, ,0.02296225167810917, ,
448.0,-0.006679157260805368, ,0.003925161901861429, ,0.1572331190109253, ,0.02566344290971756, ,0.0009389400947839022, ,0.022790439426898956, ,
480.0,-0.007423927076160908, ,0.00304132467135787, ,0.18247345089912415, ,0.02595815248787403, ,-0.003547834698110819, ,0.02275277115404606, ,
512.0,-0.009102458134293556, ,0.0038688660133630037, ,0.17671237885951996, ,0.026585862040519714, ,-0.003616014262661338, ,0.022538090124726295, ,
576.0,-0.012103138491511345, ,0.006022459827363491, ,0.158066064119339, ,0.02373162843286991, ,-0.008070578798651695, ,0.019368968904018402, ,
640.0,-0.013033323921263218, ,0.011842877604067326, ,0.15605640411376953, ,0.022181907668709755, ,-0.01805594190955162, ,0.018973635509610176, ,
704.0,-0.014220762066543102, ,0.01909799501299858, ,0.14548537135124207, ,0.022664524614810944, ,-0.028694437816739082, ,0.018824562430381775, ,
768.0,-0.016688719391822815, ,0.02773977816104889, ,0.12337767332792282, ,0.023449450731277466, ,-0.039688631892204285, ,0.018752723932266235, ,
832.0,-0.01835683546960354, ,0.030564337968826294, ,0.12670442461967468, ,0.021269189193844795, ,-0.03504585847258568, ,0.01942458190023899, ,
896.0,-0.01822410710155964, ,0.028298746794462204, ,0.13002905249595642, ,0.012887654826045036, ,-0.03257158771157265, ,0.01604318805038929, ,
960.0,-0.020104767754673958, ,0.024538913741707802, ,0.11393715441226959, ,0.003799856174737215, ,-0.02512059360742569, ,0.012214642018079758, ,
1024.0,-0.02045326866209507, ,0.02200215682387352, ,0.09162826091051102, ,-0.005419732071459293, ,-0.02605830691754818, ,0.009567624889314175, ,
1152.0,-0.016214929521083832, ,0.02271871268749237, ,0.07610803842544556, ,-0.01812717318534851, ,-0.021475158631801605, ,0.0038891162257641554, ,
1280.0,-0.009775456972420216, ,0.006004901137202978, ,0.06207224354147911, ,-0.017269818112254143, ,-0.012109806761145592, ,0.0027648042887449265, ,
1408.0,-0.0030682270880788565, ,0.001600532908923924, ,0.05626131221652031, ,-0.009726566262543201, ,-0.003322687465697527, ,0.001181935891509056, ,
1536.0,0.0019094105809926987, ,-0.004842435009777546, ,0.04776845499873161, ,-0.007118686102330685, ,0.004708652850240469, ,0.00117946183308959, ,
1664.0,0.007911845110356808, ,-0.010075974278151989, ,0.022122571244835854, ,-0.007056230213493109, ,0.006709775421768427, ,-0.00037705866270698607, ,
1792.0,0.007821284234523773, ,-0.007789415307343006, ,0.007723718415945768, ,-0.0051444354467093945, ,0.015291690826416016, ,-0.002379796002060175, ,
1920.0,0.008089638315141201, ,-0.013068579137325287, ,0.008258101530373096, ,-0.006424521096050739, ,0.021434396505355835, ,-0.006488127633929253, ,
2048.0,0.008530092425644398, ,-0.0072186789475381374, ,0.0034512497950345278, ,-0.0021893277298659086, ,0.01513777207583189, ,-0.0063963718712329865, ,
2304.0,0.002514148596674204,0.09546294031196421,-0.0019377757562324405,0.112931867940856,-0.017213011160492897,0.4656050427719777,-0.0012683379463851452,0.10721535397639721,0.021956561133265495,0.14361875711659164,-0.008245703764259815,0.06666752139516423,
2560.0,-0.002989396685734391,0.09440955218073241,-0.011369962245225906,0.11191018096673483,-0.04103480279445648,0.4468213190541094,9.255846816813573e-05,0.10627630307119458,0.007401451934129,0.14164192506696033,-0.010087177157402039,0.06554999346371068,
2816.0,-0.01070280373096466,0.09337685304198037,-0.027485115453600883,0.11090621088632313,-0.03693368658423424,0.4309693037908894,0.007822218351066113,0.10561371518641059,-0.0164913572371006,0.13971471443747516,-0.017073675990104675,0.06450965680929656,
3072.0,-0.01126969326287508,0.09236423931206315,-0.014259125106036663,0.10991949851624219,-0.04481383413076401,0.41740458632362354,-0.0029320623725652695,0.10502557224028866,-0.017878098413348198,0.1378352800297249,-0.020739329978823662,0.06353816490346964,
3328.0,-0.0014722163323312998,0.09137113065992591,0.0006533061387017369,0.10894960040979298,-0.048848170787096024,0.4056587379932498,-0.003085173899307847,0.10447018620577303,-0.009580613113939762,0.13600186701141698,-0.01999654993414879,0.06262833729645473,
3584.0,-0.0036914709489792585,0.09039696889805035,-0.010870391502976418,0.10799608818853187,-0.06859194487333298,0.39538307774999304,0.016547460108995438,0.1039334455572095,-0.003073126310482621,0.13421280545133865,-0.024517163634300232,0.06177396281102891,
3840.0,-0.006293115671724081,0.08944121693627817,-0.0039735655300319195,0.1070585479076295,-0.06970737129449844,0.3863127058330438,0.013087887316942215,0.10340922647999883,-0.0011089780600741506,0.13246650524618714,-0.023959431797266006,0.06096964129467149,
4096.0,0.00997273437678814,0.08850335779439149,0.010594882071018219,0.10613657945303705,-0.08204604685306549,0.37824276591065853,0.006696778815239668,0.10289442511583587,0.0035752353724092245,0.1307614514068737,-0.02446766570210457,0.060210655395272955,
4608.0,-0.0009235075558535755,0.08758289366963612,0.00831445399671793,0.10522979596861619,-0.07313616573810577,0.37101234521751225,-0.012344795279204845,0.10238728748854678,0.008016797713935375,0.1290961996749317,-0.0196469034999609,0.05949286591850937,
5120.0,-0.008822149597108364,0.08667934505565347,0.008425706997513771,0.10433782331150863,-0.06724123656749725,0.36449329138461617,-0.032709620893001556,0.10188673760990834,-0.015284791588783264,0.12746937244236958,-0.0028309046756476164,0.058812625857646086,
5632.0,0.008010528981685638,0.0857922499095449,0.01136776152998209,0.10346029953413517,-0.11432646214962006,0.3585822790592442,-0.035224366933107376,0.10139207078136414,-0.0012089975643903017,0.12587965495074166,0.00833049789071083,0.05816670932080768,
6144.0,0.0014695011777803302,0.08492116286402823,-0.0111216576769948,0.1025968743913166,-0.09733785688877106,0.35319507543788764,-0.01585553213953972,0.10090279974398172,0.01499495655298233,0.12432579174739647,0.01287841610610485,0.057552252428469314,
6656.0,-0.010741887614130974,0.08406565448186422,-0.014714786782860756,0.1017472088711075,-0.08594807237386703,0.34826232505204013,-0.007816736586391926,0.10041857161763644,-0.01795465685427189,0.12280658337882674,0.01406081672757864,0.05696670389332752,
7168.0,0.0005082731368020177,0.08322531054993022,-0.03063703328371048,0.10091097474802167,-0.1857941746711731,0.34372640408017474,0.0038266179617494345,0.09993912033234623,-0.027119295671582222,0.12132088330281837,0.019241519272327423,0.056407783481164014,
7680.0,0.005953752435743809,0.08239973141050305,-0.020863302052021027,0.10008785415741256,-0.2521689832210541,0.3395390404318316,0.006200538948178291,0.0994642380314649,0.013131529092788696,0.11986759500269129,0.0170833021402359,0.055873446924421505,
8192.0,1.5850850104470737e-05, ,-0.021621571853756905, ,-0.16120290756225586, ,-0.002346578286960721, ,0.01891157031059265, ,0.009069014340639114, ,
